text,index
아니 잠만 그냥 지루 했으면 좋겠음 존나 빡침,2
필 겁나 떨어놓고 막상 무대 올라가서 진짜 기선 제압해버리면 어떡해 영 처음엔 귀여워서 웃다가 괜히 뾰루퉁해질 듯 근데 왜 그런지 자기도 몰라 걍 필이 무대에서 애교 부리면서 춤 추는 것에 환호하는 자기 동기들이나 후배들이 좀 빡쳐,2
학교에선 서로 무시까는 애가 과제 알려달라고 연락했어요 짜증 나요 근데 알려줬어요 속 좁아 보이기 싫거든요,2
진짜 개짱남 존나 푹푹소리 입으로 내면서 존나 찌른담에 으윽 하고 쓰러진 전사장 한 초 있다가 일어나려는데 어어 왜 일어나세요 엣 무슨소리야 늅늅쨩 죽은자는 말이없다 당장누워요 졸지에 전,2
목숨줄이 왔다갔다 하는 순간에 자길 그렇게 만든 친구 걱정이라니 반사이는 기가 차고 어이도 없고 하지만 안에서 누구신데 오밤중에 남의 집 문을 두드립니까 하는 짜증 섞인 목소리가 가까워지고 있어서 반사이,2
어흑어흐흑 도망가다 카페 들르는거 까먹엇어 어흑 짜증,2
무깅이 아니야 아니야 너무 귀엽다 죽을거같다 애교가 생활화인게 너무 화나,2
씨발씨발 마이크 왜 안 먹힘 씨발 개 빡쳐 씨발 음소거 했는데 또 그럼 미안해 씨발 내가 오타쿠라서 미안해,2
여러분 이거 제 분신이에요,2
나 진짜 짜증 나 중년수,2
그냥 괜히 할짓없어서 전사장한테 저돌맹진함 품에 크아아악 안기면 꼴에 장단맞춘다고 으윽 소리 내면서 연기해줌 괜히 꼴받아 코트 품으로 나 꼬오오오옥 밀어넣고 안아주면서 왜 또 짜증 났어 물어봄 앙탈갈기고싶,2
화남 나 혼자 마이크 키고 잇기 부끄럽단 말야,2
근데 그건 그거대로 좋은데 다시 생각하면 화남,2
배가너무아파 짜증,2
저거 개 짜증 나더라고요 니가 뭔데 지랄이야,2
배고파졋서 미리미리 스트레스받는 이리 특성상 통학 생각에 벌써 구역질나요 던지고 싶은데 필수 내가 낸 과제들이 아까움 빡침 짜잉나,2
진짜 갑자기 키라해서 얼굴안보이면 출석 인정을 안해준데요 굳이싶은거죠 잠옷이였는데 아오 마스크는 썻는데 아오아오 다시생각해도 빡침 수업도 갑자기함 이건 선넘은거죠,2
목숨줄이 왔다갔다 하는 순간에 자길 그렇게 만든 친구 걱정이라니 반사이는 기가 차고 어이도 없고 하지만 안에서 누구신데 오밤중에 남의 집 문을 두드립니까 하는 짜증 섞인 목소리가 가까워지고 있어서 반사이는 고개를 끄덕이는 것으,2
짜증 여땡웅 정신차려라 한명의 논산배웅러를 잃기싫다면,2
지금 빡침 왜냐면 선생님이 수업시작시간때 차시 들으래서 차시 들었는데 수업 다끝낼때와서 차시 들으라고람 그리고 미리듣기하면안댄다고 다시들으라고함 쌤이 차시들으라거햇엇는데 아진짜화나,2
서서히 서서히 빡침 올라오는 새주님 표정좀 봐주세요 아 죽었습니다 저는 죽었고 없고 이것은 제 싸이버 자아입니다 장례식오세요,2
겜창으로 사는거 정말이지 개십좆같다 일상에서 취미적인 대화가 통하는게 보통 한남들이 대부분인데 씨발 내가 니새끼들하고 말을 섞으려고 사는게 아니거든 지금 후 도 엮이고 싶지 않아 닉 와무러봄 시 발럼아 니가 내라면 알려주겠냐 십색갸 으아아 빡쳐,2
긴파치 소이치로군의 자유연구과제를 읽어보았다 관찰한 것 히지카타씨 경과 언제나 화나 있다 관찰해서 안 것 내가 화나게 했기 때문이다,2
가루같은것들 가방이나 옷 안보이는곳에 들가면 고생좀 하죠 좀 빡침,2
가면 딱히 신경 안썼는데 저런 식으로 말한 게 너무 빡침,2
이 얘기를 듣고 엄마한테도 이런 경험이 있냐고 물어봤는데 회사에 취직하면 이름을 부르지 않고 미스김 이러면서 커피타는 일만 시켰데 너무 화나 우리 엄마가 그런일을 겪었다는게,2
고쇼영감탱 진짜 짱나는 거 다 안 하면서 동물의 숲은 하는 게 넘 빡쳐,2
전나 어이없고 빡침 이게 존나 매이저인게 빡치고 그냥 개 어이없음 매국새끼들이,2
노랑리본 좀 없애지 짜증,2
진짜 개잘생기고 개멋있어서 화남,2
이 중 가장 짜증 나는 것을 고르시오 기차 와서 허겁지겁 뛰어왔는데 타야 할 기차를 놓쳤을때 출근길 혹은 퇴근길에 타야하는 버스 와서 버스카드 꺼내면서 기다려달라고 이야기 회복 가능성을,2
이 중 가장 짜증 나는 것을 고르시오 기차 와서 허겁지겁 뛰어왔는데 타야 할 기차를 놓쳤을때 출근길 혹은 퇴근길에 타야하는 버스 와서 버스카드 꺼내면서 기다려달라고 이야기 회복 가능성을 보았을 때 번,2
스쿠후시로 스쿠나 뺨때리는 메구미 근데 스쿠나 뺨은 아무 이상없고 메구미 손바닥이 빨개져서 스쿠나가 메구미 손 걱정했으면 메구미는 때린건 자긴데 아픈것도 자신이여서 더 화남,2
먼말인지 알아듣고 웃는거 진짜 빡침 너무 화가나서 참을수가 없어 비공으로 돌려것도 아니면서요,2
저런 시발새끼들이 진짜 주둥이 하나 있는거 존나 함부로 놀리네 그런거 신경쓰지마 걔들이 뭐라건 넌 그것보다 훨씬 잘났어 듣지마 아 속상해 넌 이쁜것만 보고 들어야하는데 저런 개새끼들,2
그칰 아 빡쳐 아니 노무랑 세무법인 다 끼고하고 일전에는 자기들도 했던일이믄서 제대로 안가르쳐주는거임 재경직원들 넘 우습게 봄,2
은은한가 암튼 빡침,2
궁금한게 있어서 문의한다고 전화를 했으면 내 얘기도 들어줘야하지 않겠니 담당자야 왜 말하려는데 자꾸 끊어 니네가 실수한거라며 짜증,2
자꾸 그 말 생각나서 화남,2
저게 끌올 되는거도 존나 빡치고 이제와서 풀 영상 가져와라 이지랄하는것도 존나 빡침 전에껀 풀영상 없어도 다 믿어놓고 이젠 왜 풀영상 내놓으래 존나 걍 지보다 잘난거 보기 싫어서 까내리고 싶었던거잖아,2
하필 이시국이라 병원 가기도 힘들어 빡침,2
존나 빡쳐 그래서 자리 옮기라고 말라고,2
우이쒸 옜날엔 팃팅하기 매우 쉬웟을거같아서 매우 화남,2
아이패드랑 핸드폰 같이 쓸 때 에어팟 자꾸 옮겨가면서 연결되는 거 짜증,2
아 진짜 화나 침착해 아이스크림 먹을꾸임,2
봄냄새 나면 화남 설레서 화남,2
빡침 아침점심에 죽을 인분도 안먹어서 배가너무고픈데 먹을게없음 짜피 먹지도 못해 장염이라,2
이런 저런 이유로 니가 어리단 생각은 많이 하고 있었지만 장단 맞춰준단 생각 하면서 나보다 밑으로 본 적은 없으니까 짜증 내려면 포용 가능한 범위에서 짜증내 난 지금 사람 대 사람으로 너한테 화내고 있는 거야 알아,2
텍스트 사이사이에서 보이는 그의 빡침,2
내가 설강화가 안기부랑 독립운동가랑 러브라고 알려줬는데 최루탄이야기하고 근데 그냥 그거말고는 아무것도 모르는 눈친데 이게 문제야라고 말해도 아무렇지않게 넘김 그래서 더 빡침 가족이 최루탄터지고 총질 피해서,2
더뮤 때문에 짜증나 돈주고 짜증 산 기분,2
왜 저따구로 말하는거지 생각이란 걸 하고 좀 말하라니까 저따구로 말하고 지들이 상처 안받으면 단가 당사자가 힘들다는데 지민이 작작 건들여 얘가 니들한테 피해 준것도 없잖아 얘가 여자든,2
닌좌는 쌀밥질린단 놈도 있고 그래서 니가먼대 수상한놈아 자꾸 그러는데 새무는 진짜 오오 저거시동방으어쩌고 우효 하고잇으니까 화남,2
해야 할 개인 업무는 미리 해치워둬야 내일 덜 고생할 것이 뻔한데 왜 안 하고 늘어져 있는 건지 물어봐도 되나 아니 답하지 마 짜증 나니까,2
아니 나 이때 너무 좋아한다고 좋아서 화나,2
경문승효,2
학교갈준비하고있으니까 너무 빡침 교수죽여버리고싶다,2
날씨 댑악좋은데 매일 학원가서 화남,2
사파리 고장났네 짜증,2
웃지도 말고 잘해주지마 인사도해주지마 손 흔들어 주지마 진짜 빡쳐 뒤지겠으니까,2
앗 혹시 화나 목 괜찮으신가요,2
나도 볼살이 보이는게 빡쳐 흥헝헣엉허어헝,2
솔직히 포스터애서 알려줄만큼 알려줬다 생각하는데 후기 찾다보니 무례한 말들이 있어서 빡침 어디까지 알려줘야하는데 무슨 말을 하던 존나 스포인데 해길랍 제목부터가,2
최애한테 문자가 온다면 정호섟 아 진짜 애인 때문에 미치겟다 개 빡쳐 응 나때문에 빡쳐 호섟 미안해 내가 미안,2
속보 윤도윤씨가 미술을하다 손목이 아파 물을 먹으러갔는데 손목에 힘이 없어 컵을 떨어트려 물을 쏟아 그림에 물을 흘려 드라이기로 말리는중이라고 밝혀져 속보 계정주 빡쳐 극대노,2
작감배며 외국인들이며 싹 다 빠짐없이 화남 딱 그 정도의 사람들 설강화 폐지 협찬광고사 불매 작가 피디 출연배우 불매 불매 채널삭제 설강화 폐지,2
아 시발 너무 빡침,2
오이지 이러는거 원투데이 아닌데 아직도 안익숙해짐 그냥 화남 아오씨,2
아 볼수록 또 화남 걍 적당한 수준으로 만들어 팔지,2
강아지 넘 귀여워서 화남,2
유노이아 그리는 거 재밌는데 화남 로판세계관에 들어가있어서 의상에 레이스 개많이들어감,2
아오 빡쳐 제발 연재분 당일스포는 하지 말라고 아 왜 후세터를 쓰는 인간이 없어 지금 연재분 올라온지 한시간 지낫거든요 어떤 중요떡밥이 나오고 무슨 일이 있엇는지 다 알겟네,2
샤오미 냉장고는 수입 안 하냐 짜증,2
치확저항 빡쳐 뭔데 나도줘,2
아 왜 짜증 나지 커플 사이에서 진 기분이야,2
바바반격 첨엔 음 그렇구나 했는데 이건 걍 제대로 안알려줘서 묘하게 빡치는 거지 잘못 은 아닌 것 같은데 생각할수록 뭔가 더 빡침 그럼 반격 셋 다 발동되면 번 튀어나가라고,2
저러면 실제로 셋끼워도 반격 발동 확률이 도 채 안 된다는 게 너무 빡침,2
아기분좋았는데 빡침,2
갠적으로 적마 제외하고 부활 매크로들좀 썼으면좋겧음 매크로라고 무조건 극혐할게아니라 부활은 겹치면 진짜 신속마 땜에 빡침 적마는 좀 부활머신이라서요 어제 흑염에서 연속부활땡김,2
아이 화나,2
동아리 일 때문에 화나 아니 일까지인데 자꾸 일이라고 부장쌤이 공지하셔 저희도 교정 볼 시간 필요한데요,2
맞아요 민폐 끼치는 걸 진짜 병적으로 싫어하는 편이라 그런지 모르겠는데 내 사람이 그러면 너무 짜증 나요 심할 때는 정까지 떨어집니다 남이 그래도 싫지만 나한테 피해만 없다면 별로 상관없어요 내 일 아니니까,2
책 정발 안되는 거 진짜 화나는데 정발 되다가 중간에 끊기면 진짜 더 화남,2
심지어 일러스트 공지도 어 어어,2
사실 강서준 뭐 너무 좋아 지금 이 상황이 화나 미치겠는데 또 지우한테 개삐져가지고 삐진 마음 한 꼬집 넣어서 뭐 하는 게 진짜 나는 돌아버리게 좋다,2
사칭 존나 빡침,2
아 존나 빡쳐 진짜,2
반격 꼴받지만 얘들이 설명을 덜 한 거지 잘못한 건 아니라 딱히 할 말이 없다는 점이 너무 화남 표 잘못 올린 건 진짜 에휴,2
무서워요 옆에 그 빡침 표시가 보여요,2
하 서치할때마다 정말 속상 답답 짜증 화남,2
뭔 소리하는 건지 알겠는 점이 화남,2
아 짜증 아 짜증 아 짜증 아 짜증 아 짜증,2
하아아 대충 죤나 빡침,2
만우절 좀 화남 못 알아보면 다 자를개요,2
아 고진이 위에서 날보고 피식하고 비웃어 주면 화나는데 잘생겨서 화나 이러고 있을거같음,2
슴스토어에서 산 시그포토팩이랑 구공럽 트레이딩 카드세트 도대체 언제보내는건지 굿즈들 기본 달 넘게 걸리는것도 빡치는데 다른 사이트에선 배송해준거랑 오프에서도 판매한거 보고 빡침 하,2
근데 저 뮤키 정면 얼빡 너무 못생겼어 빡쳐 원래 저런 얼굴 아닌데 진짜 걍 내가 뒤지고 싶음 억울해서 목소리만 잘생김,2
존존나나 빡쳐 있어 아아아아 내가 유일하게 하는 만우절은 사이퍼즈 만우절 이벤트 뿐이었다,2
아니 유부쿤이랑 얘기하면서 든 생각이지만 내가 에슾이었어도 마들렌만 보면 화남 빛의 가호 하면 갑자기 나랑 갑자기 나란히 서서 실실 쪼개면서 광딜이고 나발이고 그냥 다 처맞게 하는데 약간 마들렌,2
쵀슨쳟 발 작아서 화남,2
아니 유부쿤이랑 얘기하면서 든 생각이지만 내가 에슾이었어도 마들렌만 보면 화남 빛의 가호 하면 갑자기 나랑 갑자기 나란히 서서 실실 쪼개면서 광딜이고 나발이고 그냥 다 처맞게 하는데 약간 마들렌 간지럽군,2
짜증나고 빡쳐 요새 이미 반쯤 정신이 도라방스 모드인듯,2
가족들아 나 지금 비인알 많은것도 화나고 내새끼 까이는것도 화나 왜 비인알인지 모르겠어 내가 잘못한거야,2
존나 빡쳐 진짜,2
서창빈 진짜 긔엽네 일위시켜달라잖아 제발 다들 왕관하나 쥐어주고 펜션같은데 가둬두고 힐링물 하나 찍자 나 좀 빡쳐,2
음식에서 이물질 나왔어요 컴플레인했어요 배달도 늦었는데 음식도 그렇다니 세상 짜증 나겠어요,2
됏대매 내 위장자살계정돌려줘 으아아씨발 나 살이라고 성인이라고 으아아 빡쳐,2
아오 빡쳐 걍 블락 갈김,2
럭드말이야 나 졍귻 턔형 원 했는데 다른분이 딱 그렇게 나오신거야 너무 부러워서 빡쳐,2
팬싸 쓰면서 갑자기 화남 나는 왜 온라온 팬싸 못가,2
만우절 좀 화남 트위터안들어온다 안녕 트친들아,2
근데 얘가 글은또 잘써서 근데 그치만 시발 이새끼한테 쌓인게 너무 많아서 빡침 돌아오지말고 돌아와,2
아 너무 빡쳐 그먕,2
생리해서 배가 아프면 생리하니까 아프지인데 생리도안하면서 배아프면 빡침,2
이거하는거 가족한테 안말햇는데 왜냐면 꼴받아서 맨날 넌 사회성이부족해서 이쥘알 빡쳐,2
아직 좀 남았으니까 존버해보려고 아니 새벽 시에 취소표 기다렸더니 매크로로 싹 다 주워가더라 빡쳐,2
짜증 니 지금 나한테 답글 안 달고 모함,2
빡쳐 너무 모욕적이다,2
어디 얼마나 심장뛰나 보자 하고 들어갔는데 벅차올라서 빡침,2
아슬하게 전립선 빗겨 나가는 손가락에 살짝 짜증 내며 뒤 쑤시다가 묘한 느낌에 문 쳐다보면 이쥬엱 서 있는 거 쥐고 있던 펜이랑 책상에 있던 펜 두어 개 더 꺼내 김솨누 후장 쑤시는 이쥬엱 보고 싶네,2
취준생이 얼마나 절박한데 저렇게 취업 가지고 장난질 치는거 보면 진짜 화나 근데 저런경우 진짜 많아요 가봤더니 다단계 설명 보험 영업하라는 설명 잡코리아 꼭 참고 하고 가세요 진짜,2
하쉬 화나,2
너 진짜 이상한 데에다가 태클 걸고 짜증 나게 굴어,2
아씨 잼민위즈원은 재기해 아 진짜 댓글 볼 때마다 화남,2
아 마지막 보고 반사적으로 김데비로 생각해서 스스로한테 빡침,2
진 자 해달이 같아서 존나 빡침,2
그런데 쇼 컨셉이 웬 구속복이라 겉으로 은은하게 속으로 매우 빡침 멘탈헬스 이즈 낫 패션이라고 쓴 손바닥 들어보이고 항의시위 하는데 요 다라서 아무도 진지하게 듣지 않고 컨셉이네 하고 넘어감 차마 팔로워가 있는 계정에 쓰지 못하고,2
나도 그냥 밴드부에 있을걸 나와서 컬러링들어감 짜증,2
하 사회 시간에 엌던 애들 장난치는 거 보고 애들 몇몇이랑 나 웃엇는데 쌤 쫌 화남 개싸햇어,2
만날때마다 아주 습관적으로 그러는데 내가 만나고 싶겠냐 앙 왜 자꾸 연락이얌 아우 짜증,2
맨날 똑같은 박스 가져가는데도 다르다고 말함 매우 빡침 그거 매번 말하는 가격 적어뒀다가 저번에는 이랬는데 기준이 뭐냐 꼮꼮 꼮 물어보기,2
아니 나도 아시발럼들자적자 되노 하고 봣는데 같은년들이 갑자기 실력 후려치고 지랄하니까 화남,2
짜증 신고 생각을 못하고 블락했어,2
테두리 때문인가 스키즈는 모든 포카에 테두리가 잇더라고 빡침 돌,2
강의 때문에 매우 화남,2
학교에선 대인관계 때메 짜증나고 집에선 또 맞을생각하니 빡침,2
깊게 잠든 줄 알았는데 쩍쩍 갈라진 목소리로 심드렁하게 묻는 오사무에 아츠무 당황함 또 오사무한테 이렇게 꼴린 적 처음이라 저도 이 상황이 어이 없음 심지어 오사무는 아무렇지 않아 보임 그냥 한껏 화나 있는 아츠무 아래만 멍하니 쳐다볼 뿐,2
강아지들 건들면 화나,2
글구씨발왜욕을하고그래 딴건 둘째치고 욕갈기고가는게 제일 빡쳐 왜 남의 소중한 아들래미한테 욕을 왜갈기냐고,2
아이고 고생하셨네 선배 짜증 나겠다 내 사랑 헛걸음이나 하게 만들고 말야 그건 그렇구 오늘은 선배도 보고 기분이 좋아서 다 용서 되는구만요 아 선배 치킨 좋아해요,2
난 사실 저 날 셀카를 못 보는 것도 빡침,2
근대좀 빡침 내가 전에 와 과제두개 알고보니 좀 늦게 하는거였더라 대박 다행이다 한거 열람마감일을 과제 마감일로 착각해서 지금 과제 하나 지각함 착각요정,2
만우절엔 뭐하냐구요 시험봅니다 화나,2
일본 계정은 알림이 뭐가 이렇게 많이 와 안그래도 빡쳐 죽겠는데 아오,2
졸라 빡침 자이루 때문에 고소먹은걸 다음 여성들에게 판례남기기 싫어서 아득바득 버터서 승소한 것만으로도 자빱 아묻따 지지할 이유가 되는데,2
사실 조아라에 주술회전 패러디 쓰고있다 올리려 온거였는데 저거 안보여줘서 화남 뭐쓴건데 나도 알려주라고,2
애들아 존나 빡침,2
즈 실물 후기는 다들 화나 있음,2
문제래 정답 여튼 너무 억울하고 빡침 분명 난 알아 아는데 제정신이 아니야 스트레스때문에 조절 안하려고 머리에 힘까지 주고 발산도 해봤지만 어떻게해야 풀리는거죠 그냥 한번 빡치면 날 막을수업어 난 빡치면 바보된다고,2
졸려 죽겠는데 잠이 안 오네 짜증 지수 폭발이다,2
시에 나가야하니까 분만 자게 해 줘 제발,2
짜증 안 내겠다고 약속해,2
옆쪽에 앉으신 분 엄청 예민한 것 같은데 좀만 바스락거려도 짜증 팍팍 내신다 님이 짜증내시느라 펜 팍팍 거리시는 게 더 시끄러운데 너무 과한 기민함은 상대에게도 피해를 준다는 것을 모르시는 걸까,2
진심 언괄오류 유령계 팔로 오류 일동안 일어낫던것 언괄오류 비계여서 더 빡쳐,2
짜증 나쁜 것만은 아닌 복잡미묘한 감정,2
짜증 나고 성가신 도련님이라니깐 정말,2
소속사 짜증,2
아니 왜 지가 해놓고 지가 빡침 이년 존나 웃긴년이네,2
이 새끼 말뽄새 좀 빡침 너 옥상으로 따라놔 투신뜨자,2
포도 못봐도 짜증 봐도 짜증,2
장난 하 나 한번도 누락된 적 없었는대 앨범 필름 누락이네 일든 문의는 넣었지만 하 개봉영상 없눈디 빡쳐,2
더워 완 전 짜증 나 여름이 한창이잖아,2
졸려서 화남,2
아 지금 나 너무 화남 씨발 맨날 적게 산사람들 다 붙고 난 주구장 창 떨어지는데 이건 씨발 먼 경우임 그렇다고 블리도 아님 개짜증나 죽겠네,2
은접이 너무 스트레스에 화나 어제부터 자꾸 울고 짜증나,2
요즘 입에 달고사는 말 슬퍼 속상해 화나 짜증나 씨바,2
이제 아침에 급하게 계란후라이하다가 눌어붙어서 빡침,2
빡쳐 친척들 다 대전 사는데,2
내가 잘못한 것도 아닌거 같은데 내가 연락 돌리면서 죄송하다고 하는 게 너무 빡침,2
지발 비계라서 알티안되는거 빡침 이걸 이걸 모두가 봐야하는데 치크쇼,2
아직도 룰렛 돌려가면서 무대세운건 빡침,2
아 씨발 아무튼 존나 빡쳐 상가 새끼 생긴것도 멸치한남처럼 생겨놓고선 아빠 차를 견인을 하겠다 출근을 못 하게 하겠다 와 시발 아 너무 화나,2
게임터치몰이고자시고 난 너무 화나 다 고소해 다 싸워,2
짜증 인스타 뭘 올려도 다 삭제한다 이거지,2
현마석 좀 뿌려 화나,2
근까요 대박 짜증,2
인용보고 조금 빡침 모두가 욕하는데 이유 있으면 그걸로 계속 인용해서 싸불하듯이 적냐 일 이솝봇,2
시 발 핑크 딜 도 걍 그 까만피부에 너무 잘 어울림 빡쳐,2
일처리를 이따구로하는데 권역상급인게 너무 빡쳐 니가 먼데 권역다노 걍 부산대한테 내주셈,2
저 얼황이 궁전만들었어요 근데 자꾸 누가 입주해서 빡침,2
아나 광고계 멘션 안보인다고 화남 차라리 보이먄 블락 때리는대 집가서 빠른 데이터로 봐야갯음,2
내 목소리 따라 하지 좀 마 친구도 그렇고 엄마도 그렇고 자꾸 내 목소리 따라 해서 너무 화나 심지어 되도 않게 낮추면서 따라 하잖아 사람 놀리냐고 기분 나빠,2
죄송하다 라는 말이 스위치였던듯 빡침스위치 물론 오너는 행복했음 캐만 화남,2
나는 내가 지금도 충분히 화나 있는 상태라고 생각해 살벌,2
맵고 뜨겁다 진짜 짜증 나 마조 아니야 이런 걸 왜 즐기는지 모르겠다 말은 그렇게 하고 하나 더 문다 어색만 하다 여전히,2
난이도 연시호 키우는 거 자체는 어렵지 않음 그러나 가끔씩 내 속을 득득 긁는 소리를 해서 매우 빡침 자꾸 밖에서 이상한 골동품 주워와서 날 가위 눌리게 함 난이도 허묵 허우대는 멀쩡한데 분리불안이,2
억지로 사진찍어서 화남,2
쒵 진짜 애국의 호흡 외치게 생겼네 다이쇼 시대 화나,2
진짜 해탈한 줄 알았는데 아닌가봐 걍 빡쳐 한닌 본사 찾아가서 드러눕고 시위하고 싶을 지경임 돈 준다고 수량 더 풀라고 한정 수량 이지롤 누구한테 이득이냐고,2
저 이거 때문에 진심으로 많이 화나,2
너 정말 너무 미워 짜증 나,2
너무 짜증 나는데 지나치게 열받아서 어떻게 말해야 네가 지금 이러는 걸 후회하게 될지 잘 모르겠어,2
리레 하다하다 헨노 구슬 맞고 죽어서는 지도 남자라고 함 이해하면 나랑 같은 수준임 이러는데 사실 저 뒷마디 아니면 이해 못했음 개 빡침,2
이런 친구랑 전체연령가 게임 하고싶지 아낫서,2
멜님은 대 로 많이 들어온다는데 나는 왜캐 늘 다수임 화남,2
아 공식계정 아니었네 더 화남,2
유투브보다 넷플 비명광고 들어서 빡침,2
좀전에도 손님때문에 짜증,2
아니 애들이 못알아봐서 화남 나 이별한 애가트친소에 맘찍음,2
큥친소 나만 앨범 안와서 화남,2
에효 기분 상했다고 핸드폰으로 푸는 내가 참 한심하다 더 한심한 건 이 트윗 올리고도 더 할 거라는 거 나 자신에게 빡침,2
화나 한글파일 제대로 안열린다고 영어원문 열어서 읽으심 왜 그러시죠,2
이때 왜 이리 말랐었지 고 때는 마스크가 헐렁했능데 지금은 딱 맞아요 씨잉 짜증 나,2
데뷔 초 도잉이를 보다보면 그냥 에스엠에게 무지막지한 화가 나기 시작하는 것이다 저 어리고 귀엽고 뽀둥하고 말랑 분내 폴폴 나는 애를 데뷔시켜서는 아 몰라 그냥 화남 애기 지켜 갓기 사랑해,2
이재갑교수의 빡침,2
나 진짜 짜증 남,2
교미손잡이 만원주고 파마했는데 마음에 들지 않고 벌써 다 풀리고 있는 거 같고 색깔도 빠지고 있어서 화남,2
갑자기 자신에게 빡침,2
알파 인권이 안 좋다는 걸로 다온른 대학에서 우성 알파 성현재민수현 셋이서 다니고 다온이는 자발적 아싼데 우성 오메가 또 서로 사이 안 좋아서 혐관인데 성현이랑은 다 티 낼 정도로 싫어하고 재민이랑은 은은하게 신,2
우리는 글로벌에 속한거임 빡쳐 진짜,2
속상해 빡쳐,2
아니 진짜 짜증 난다고,2
와 이태민 너무 예뻐 화나 안 살 수 없어,2
만우절 트친소 나 아직 안왔는데 왜 니네끼리 노냐고 으아아아 빡쳐,2
박주민 빡침 크게 싸게라고 한거보니,2
아 진짜 짜증 나,2
화남 내 바지 돌려내,2
인스타 업뎃하고 틱톡뜨는고 화나,2
지금 무릎 안좋아서 빡침,2
아 진짜 운동 며칠 못했더니 짜증,2
뒷부분이나 엽서나 등신대는 맘에 드는데 멘트 같은 건 좀 빡침 일단 존나 허탈하고,2
모동숲 빡쳐 진짜 내가 더 좋은 자리로 이사 시켜주겠다는데 왜 내가 돈을내냐고 다리 모금은 왜 나혼자 하냐고 다 같이 쓰잖아 이 동물들아아아아아아아,2
볼수록 머리색 넘 빡쳐 어떻게 이렇게 망쳐놓을 수 있어,2
사과문 받자 진짜 내가 다 화남,2
친절함과 수면시간은 비례한다 평소에는 걍 웃어주고 넘어갈 일들이 못 잔 날에는 빡침,2
암튼 존나 극 남성향 노리고 만든 게임이면 모를까 옷같은걸로 지랄하는 꼬라지 꼴보기 싫음 남캐는 수익이 안난다 하면서 지랄 여캐 비키니 낼거면 남캐도 비키니내라 싯팔것들아 떠 빡침,2
초연플북이래요 그래도 빡쳐 시방,2
아니 개불쾌함 이태껏 자신을 안은사람은 많았음 그리고 그러면 쉽게 기운을 먹을수있으니까 좋았음 근데 이새낀 뭐지 좀 화남 그래서 기운안먹고 그냥 떨쳐내고선 본래모습으로 변해버림,2
아 진심 빡쳐,2
혼자 촤라락 계획세우고 순서대로 안하면 빡침 심지어 딱히 엄청난 숙고도 없이 세우는 계획인데 누가 계획에 대해 반대의견을 제기하면 빡침 우리는 그걸 성격이 나쁜거라고 부릅니다,2
플로렌스 나 지금 화내야하는 거 맞지 근데 너니까 괜찮아 별로 안화남 나 지금 화났으니까 나중에 얘기하자 진짜 화남 제가 지금 왜 화난지 진짜 모르세요 화나다 못해 포기했음,2
그리고 진짜 계속 이야기하는데 본인이 익숙하지 못한 주제를 받아들이지 못하는걸 배우탓 하지 마세요 진짜 배로 개빡치니까 영화가 주는 의미를 못 받아들이는것까지는 그나마 이해해보겠는데 욕하거나 보지말라고 이야기하는거 진짜 너무 어이없고 빡침,2
채널 도대체 왜 만든건지 모르겠음 컨텐츠는 경쟁뿐이고 애들 응원하는게아니라 싸움붙이는거 같아서 너무 화남,2
빌 존나 악역같음 악역 맞아서 화남,2
빡쳐 무한로딩,2
아오 씨발 머리통 그만 쓰다듬어 키리토 관광지에있는 돌처럼 라노벨 남주새끼들 꼭 여주 대가리 만짐 드래돈 인거 웃김 잘만들긴했네 그리고 리즈 전투에대해 아무것도 모르는 대장장이인듯 우짠댜 얘들아,2
약간 대학교에서 나랑 인 애인이 과대랑 싸워서 학교 휴학 때리고 나한테도 폰번이고 다 바꿔 버리고 잠수타면 난 뭐가 되나 싶고 그럼 나랑 싸웠어 어 생각할수록 화남,2
화에서 동네 사람들이 무죄판결 받은 진심 빡침 조를 자신들 스스로 단죄하는 장면 좋았어 사법정의가 실현되지 않아 절망하는 이들이 사적심판을 하는데 그게 이 동네 그가 살아왔던 사회에서의 사형선고를 내려버리는 것,2
빡쳐 진짜묘사해주잖아 님들 왜 이런때까지 해달란거다해줘 상대적박탈감 지려,2
아니 뭐 평소보다 빨리 나왔는데도 차가 막혀서 늦고 차가 안와서 늦고 진짜 화나,2
졸업하면 개명이나 할까 봐 항상 나랑은 안 어울린다고 생각했어 뭐 있을까 너한테 불려도 짜증 안 날 이름,2
근데 좀 빡쳐 저 새끼때문에 국방부에 몇명을 빼겼,2
근데 더 짜증 나는 건 나도 그런 생각을 한다는 거지,2
집에가고싶다 창가자리 바람 너무 시원해서 짜증남 분위기 조용하고 좋아서 더 화남,2
다섯글자로 욕하게 만들면 소원권 설레지 못했으니 이번에는 화나 나봐,2
하 짜증 나 이럴 줄 알았으면 처음부터 위선 같은 거 관둘 걸 그랬어 당신들의 불행이 내 행복이니까 그래 다들 해이하게 희망 같은 거 논하지 말고 최선을 다해 절망하든가 하십시오 하하 내가 없는 세상에선 다들 행복할 수 있겠지,2
아 걔박쳐 대족장 브금듣고 빡침 아좀팔어,2
어카운트 연동 안 돼서 동숲 접음 아 짜증 다신 아이폰 쓰지 않을거야 라고 하기엔 애플 제품을 너무 많이 삼,2
나는 알림와서 트친분 멘션인줄 알고 설랬단 말이야 짜증,2
