text,index
대화없이 죽 이어지는 글 정말 좋고 저도 도전해보고싶은데 전 대화가 길다,1
뱀파가 넘모 좋다,1
백지연 소중해 백지연만을 위한 일 중 가 장 특별한 날 모두 오늘의 지연 에게 행복 가득한 한마디를 보내주세요 사랑행 생일축하해,1
스킬은 연습해서 습득할 수 있지만 춤선 은 타고난 피지컬에 영향을 많이 받는데 그런 점에서 현재는 진짜 유리한 것 같어 몸의 전체적인 밸런스가 너무 좋고 뼈대부터가 걍 잘생겨서 같은 동작을 해도 더 태가 남 거기에,1
띠예원 너무 좋아,1
내일은 승완이 솔로곡나오네 월 좋아,1
어 그냥 행사진행 문제가 많았어 모든 분들이 그걸로 피해를 보셨고 거기에 대해 입장문을 요구해서 지금 입장문이 올라온 상태인데 입장문은 보지 않는게 좋아,1
동생 짱 귀여움 갓성인인데 진땡이보고 요즘 애들은 발육이 좋다 시전 야 너보다 오빠얔,1
윤자매 좋아,1
오늘은 무조건 게임이야 뻗을 수 없어 왜냐면 어제 뻗어서 지금 컨디션 좋아,1
너무 좋아 보여 숨을 못 쉬어,1
미쳤다 나 마이너 장르만 먹다가 지금 좀 오랜만에 장르 캐 생일 해시 들어가보는 건데 세상에 예전 장르에선 스크롤이 딱 멈추는데 크라삐는 정말 너무 좋아 눈물 콸콸,1
나도 츄리닝이 편해 후드티가 좋아 근데 그러면 니네가 정한 여성의 기준 에 들지 않는다며요 나보고 뭐 어쩌라고 내가 나라는데,1
아 그리고 효옵 저때 셀카 두컷갬성 너므 좋아,1
오타쿠인 나를 기준으로 봤을 때 그 주제에 대해 이야기하는 거나 망상하는 거 좋아해서 설정 좋고 구멍이 좀 있는 걸 사랑하는데 웰메이드는 거장들의 조각상을 보듯 사랑하는,1
우효,1
그것도 완전 좋았어 룸메형들이 학년이가 고민상담 잘 해준다고 하는 거 진짜 가까운 사람일수록 잘 챙겨주고 신경 써주는 성격 드러나서 넘넘 따뜻하고 상연이가 은근 멤버들한테 의지를 많이 한,1
첫사랑이 하늬라면 너무 좋다 가만히 있다가 고개 들고 바라보면서 날 부술거야 하고 물어보기,1
미니팬미팅 냉수빈 너무 좋아 나 미쳐버려 수빈 최수빈 투모로우바이투게더,1
나랑 가준다고 웅 나도 좋아,1
호불호 육회 조아 마라탕 사랑해 토마토 음 간장게장 존맛 선지 어우 극혐 민초 사랑해 번데기 좋아 건포도 사랑해 생굴 좋아해 아보카도 어우 느끼해 닭발 음 그냥 그래 돼지껍데기,1
근데 자세 잡은게 좀 맘에 들어 음 좋아,1
나는 창조영의 밤샘 담당 팬들이 엄마가 사랑해 라고 한다면 나는 아빠도 너희 사랑해 즐겁지 않을때면 데뷔 라는 글자가 나를 기쁘게 만든다 내 가 애교를 할 때면 쑥스럽,1
좋아 방 누가 팔것인가,1
나 챠니가 너무 좋다 챠니 말들은 항상 되게 담담한데 그 속에 담긴 애정들이 너무 따뜻하고 깊어 내가 헤아리기 힘들 정도임 챠니가 온정 있는 사람이라 좋아,1
행복을 뿌리는 영원한 단짝콤비 일본 이런 캐치카피 귀여워서 좋아 옾깐 잡지 캐치카피 귀엽다구 해서 다시 보고 왔는데 너모 귀여워,1
몽챤은 공부는 아무래도 좋아 단지 학교갔다오면 쓰러질 뿐,1
칼리오페도 찌찌사이즈 별개로 너무 좋아,1
태양이가 너무 좋음 걍 반말 모먼트가 젤 좋아 진짜 친구같애 유태양버블,1
진짜 좋다 프로그램,1
나능 그 잉수는 키갈 당해놓고 괜찮아하는 그 다정함과 강잉수 밖에 모르고 천성이 착하고 다정해서 서로 다정한게 너무 좋고 유한이는 연우밖에 모르는데 탱탱볼같은 튀는 매력이 너무 좋고 연우는 거기,1
비비 노래 좋아,1
일광이한테 형제님이라 하는 뻔뻔한 웅재 일광이랑 형제님이라는 호칭이랑 진짜 안 어울리는데 뭔가 배덕하게 좋아,1
울와기 미각 부츠 디쟌이 더 좋아,1
이타후시가 이렇게 몸에 좋고 맛도 좋고 심신안정에도 좋은데 어째서 아직도 이 세상에 하루종일 이타후시 떠드는 직업이 없는 것인지 역시 사루매의 한계까나 게토님이 필요해,1
나 주원이 말하라고 그럴 때 이 꽉 깨무는 그거 넘 좋아 예뻐 미친,1
이 얼굴에서 눈코입 어느 하나 안 좋은 게 없다 이 얼굴로 사랑합니다 쉬십시오 말하고 돌아서 나가버리믄 어카냐 좋고 심난할 우리 폐하 과몰입,1
이 사진 진짜 좋아해 저런 느낌 얼굴 나올 때 뭔가 낯설면서 좋아,1
나 이걸 젤 좋아해 시발 너무 좋아,1
딱히 애들 앞에서 자기 이득을 원한 적도 없고 본래 이미지는 간사한 귀족 이거면서 언제나 애들한테는 진심으로 대했어서 러닝 중에 변했다고 말 한 사람 아무도 없었는 듯 년 동안 만났어도 여,1
능욕먹고싶은암캐 능욕 암캐 수치 걸레 암퇘지 라인 뎀도 좋아,1
비자림 또 가고싶다 진짜 공기 좋고 힐링됨,1
준비해주신 세훈이 광고 잘 보고 갑니당 곳곳에 가득한 세훈이로 행복 만땅이에요 세훈아 미리 생일축하해,1
펜 잡고 집중한 주연이 너무 좋아,1
이런 몹쓸 것 사실은 그래서 좋다 니 머릿속에 딴 것이 아무것도 들어있지 않는 것이 좋아 그게 널 앞으로 얼마나 더 힘들게 할지 또 그래서 나는 얼마나 마음 조릴지 알 수 없지만 그렇게 하거라 그렇게 살자,1
헤 좋다,1
연유빵깅도 좋고 편하게 연빵깅이라고 해주세요 사실 이름 잘못지었다고 후회중이에요 큐,1
헤헦헦 완전 좋다 회지 이거 두개 살걸 완전 행복하다 헤헤,1
웃을때 입꼬리 너무 좋다 영빈,1
혼례복 차림의 검사니 좋아요 정말 결혼해서 입는 거도 좋고 위장임무 때문에 혹은 의식 때문에 입는 거도 좋고 모델이나 문화체험 등으로 입는 거도 좋고,1
목소리 존나 좋아 어떡함 진짜,1
나는 한때 내가 이 세상에 사라지길 바랬어 온 세상이 너무나 캄캄해 매일 밤을 울던날 차라리 내가 사라지면 마음이 편할까 모두가 날 바라보는 시선이 너무나 두려워 이 구간이 너무 좋아,1
근데 이거 진짜 노래 좋아,1
잘 푼다니 기쁘네 좋아 우리 쵸 년 월 일에 내가 납치하러 디엠 부순다,1
선우 좋아 자연스러워,1
상상만으로도 이미 죽음,1
유럽 너무 좋아 진짜 근데 돈 개깨져,1
클겨라서 슬픔,1
글로만 오는 것도 넘 좋아 그거만큼 본인스러운게 없다,1
한 사람을 긴 시간동안 좋아해본 것이 처음이라 서툴지라도 그 서툰 나를 이해해주고 매일같이 짱이라고 해주는 그대가 좋다,1
내일은웬디 웬디노래듣고싶은날 너무 좋다 진짜 어떡하냐,1
눈이나 뭐든 봉인되어 있는 느낌도 좋고 오히려 고귀한 신령 같은 느낌도 좋다고 생각해요 다크하게 가면 봉인되있는 느낌 신성하게 고유로 가자면 유지에게 잘보이랴고 하는 모습이라든가,1
트젠입니다 화장 안 하고 여자 좋아합니다,1
절약은 큰 수입이다 명언 인생 사랑 행복,1
나이거다함씨발 좆된거임,1
둠브 넘 좋아 호로롭,1
뮤지컬 킹아더 랜슬롯 퇴근길 이제 녤슬롯 다음주에 봐 아쉬워 벌써 보고싶어 기다림 끝에 큰 행복 안다니엘 다음주에 봐요 틴탑 니엘,1
김진아는 됩니다 요즘 어딜가도 선거포스터가 붙어있어서 좋다 어딜가나 김진아 후보님의 자신감 넘치는 표정의 포스터를 볼수있다고,1
우와 이거 보라고 안졸린거엿나봐 너무 좋다,1
몇일동안 저 사진가지고 우려 먹겟어요 이런 너무 좋아,1
기쁨 공간,1
미쳣다 증말 왤케 좋아,1
동계 댕햄은 피겨 쇼트도 좋고 쇼트 스피드 아니면 스피드 쇼트도 좋고 어쨌든 종목이 달랐으면 좋겠는,1
크 핫핑크 너무 좋아,1
롭호드한테 인스턴트 도피처를 줬던게 롭네짜인게 좋다,1
이 두사진 일단 필터 없어서 좋고 둘이 무드가 너무 진짜 사귐이라 좋음,1
승민이 테드어게인 유튭으로 봣는뎈 거기글에 승민이가 불만을 표할시 영상 내림 이거랑 계획대로 사는 승민이가 계획대로 되지 않앗을 때 당황하는게 좋다 미안합니다 사실 안미안함 이거 진자 웃겻는뎈,1
미쳤다 너무 좋다,1
쿨럽 무대 너만을 찾았던 나야 할때 너에서 목소리 톤 다른거 넘 좋아,1
화장실 공용변기 야외 야노 노출 돔 섭 바이 추워서,1
님들도 들어봐요,1
가늘게 떨리는 호흡 연기까지 좋아,1
인장보다가 생각한건데 너무 값싼 비유라 욕먹어도 할말없지만 이반을 프로메테우스나 이카루스에 비유하는게 너무 좋다,1
수채화 싫어 맨날 붓자국 남고 번지고 펜선 열심히 딴거 다 가려버리고 난 마커가 좋아,1
머야 짬이 좋으면 나도 좋아,1
티비에 공주 나오니까 좋다 그래도,1
본문과 좀 상관없는 얘기긴한데 트라우마나 같은 정신질환도 사실 나름의 생존체계임 작은 위협에도 예민하고 과민하게 반응해야 생존 확률이 올라가니까 하지만 위험이 사라진 후에는 오히려 살아가는데 방해가 됨 적자생,1
그것도 좋고 운동기구도 있다보니까,1
아 진심 후시쿠기 헤어지면 짤없을거같은데 뭔가 미련철철일거같기도하고 아 나는 얘네 둘 사귈때의 주도권은 무조건 쿠기사키한테 있는데 아이러니하게 헤어지고나서야 후시구로가 모든 열쇠를 쥐는게 좋다,1
로이스 로이스 주량 잘 못마실듯 소주 병정도 선호 주종 단거 좋아 칵테일 술버릇 누구 하나 잡고 아마 는 쇼콜라 자기의 가설에 대부분 이상함 대해 늘어놓을듯 흑 흑,1
우수님 엄마 위 뽑았는데 진짜 나는 하고 싶은게 존나 많기 때문에 전폭적 지원 너무 좋아 규칙도 지켜서 나쁠필요 없다 주의라서 엄마랑 약속이나 규칙 잘지킬 자신 있기 때문에 그리고 규칙 어기면 오히려 좀 찝찝한 기분 들지 않나요,1
개그코믹혐관의 둘도 좋고 정말 죽일듯한 혐관의 둘도 좋다,1
좋다 내 잘 기억해두겠다 코시국 사라지면 꼭 같이 놀기로 나도 탐라 마리모로 둬줘서 고맙다 너도 좋은 하루 보내,1
케잌 먹고싶다 아니면 파운드 레몬파운드 뭐든 좋아 달다구리 폭신빵이 먹고시 러,1
천 칠백원의 행복,1
안정성은 내게 있어서 가장 중요한 부분 중 하나이다 관계에 있어서 특히 그래서 랑에게 해줄 수 있는 가장 큰 것 중 하나가 일관성이었다 나를 예측할 수 있도록 해주는 것 불확실성에 처하지 않도록 하는,1
루틴송에서 쉼 없이 텐션을 끄 을어올려 부를 때 저 끌어 를 끌어올려서 부르는 음들이 좋아,1
완전한 일자가 아닌 삐죽삐죽이 좋다,1
헉 현재 럽미라잇 첫소절 불럿네 여전히 좋다,1
커뮤에서 성사된 컾이나 관계 아닌데도 관심 갖구 봐주시면 그렇게 좋을 수가 없다 날아가고 물론 커뮤캐관계랑컾 봐주시는것도 당연히 너무너무 좋고 감사하구 외부인인데 관심가져주시면 좋아서 또 날아가고,1
저도 정우 생일브이앱 자주봐요 브금노래도 좋고 정우만 얘기하는게 넘 좋음요,1
그런 생각이 들때가 있긴한데 너무 신경 쓰지마요 어떻게 사람이 완벽해요 이런점이 부족하면 저런점이 좋고 그런거죠 그쪽도 그쪽 나름대로 장단점이 있는거죠 너무 걱정마요 자기자신한테는 부족해 보일지라도 제 눈에는 완벽해요,1
텐이 오대오 같고 좋다 오대오로 픽크루 한 적 있는데,1
나 찬히가 정말 좋아 매일매일을 행복으로만 가득 메워주고 싶어 아픔 따위의 감정은 잊고 행복만 하기를,1
나는 나는 그만이가 너무 좋아,1
표정도 겁낰 아 좋다,1
단여님의 부모님처럼 그렇게 설명하는 것이 그나마 가장 안전하고 청자가 쉽게 납득하는 방법이기 때문입니다 그것이 설령 참 불쌍타는 동정표에 의지하는 것일지라도요 살고 봐야죠,1
나 이들이 너무 좋아,1
핸드 크림 바르고 커피 먹기 향이 두배라 기분 좋아,1
이거 말고도 이중인격 티 나는 대사들 다 좋아,1
먼저 다가오면 저는 완전 좋아 미침다,1
이승쥰 분위기 풀어주려고 하는거봐 너무 다정해 나 승주니가 너무 좋다,1
미쳤나봐 해뮬의 모에화를 그만둬주세요 아 진짜 나 너땜에 울것같아 늘 사랑해 자기야 편하다니 다행이다 나도 너 엄청 편하고 완전 좋아 늘 나랑 놀아줘서 고맙구 사랑해 움쪽쪽 아이고 내 이쁜 후디 말 잘한다,1
봐도 봐도 잼나고 좋고 보구 싶구,1
우래기 이름도 강다니엘이라 너무 멋진데 무대도 멋지게 잘하고 잘생겼고 이쁘고 목소리도 좋고 계속 연습하고 노력해서 노래도 더 잘하게 되고 또 잘하는 모습 좋은 모습 보여주겠다고 다니티한테 약속하는 마음도 너무 이쁘고 암튼,1
쁘니아씨 오늘 고양이네 두집 들리고 귀가했는데 앞동어린이있어서 라이벌의식에 전전긍긍하느라 저녁식사때까지 못자다가 밥먹고 기절함 고양이랑 합이 좋고 냥집사들이랑 더 빠르게 친해지는 아씨 고양이같은 거리감을 유,1
좋아 언니 식장은 어디로 잡을까,1
어느장르 파든 외계인 꼭 만들어먹었는데 이게 이미잇다니 그야말로 행복,1
큥이버블 백현 백현아 그 어떤 말보다 지금 해주고 싶은 말은 우리곁에 있어줘서 고마워야 지치고 힘든일 상처받았던 일이 많았을텐데 견뎌줘서 고맙고 그럼에도 우리곁에 있어줘서 너무 고마워 너의,1
드 디아 만듀님을 만낫다 아쥬 기쁨,1
진짜 요다키 너무 이쁘고 가독성도 좋고 다 좋은데 내가 잘 안써서 졸여지네 열심히쓸게 미안,1
너무 좋다 지금 생각만 해도 넘 행복해요 어케,1
어쩌면 좋아 시부야때는 니 가슴이 남아있지 않을수도,1
제법그럴듯함 하지만 난 좋아 어떤진페이든 받아주겠어 어른들으 키즈나,1
휴 상상욘나해요 아름이 아름이 행복하다 아름이 볼따구 엄냠냠 귀도 엄냠냠 입도엄냠냠손도엄냠냠 앙큼한 아름이 너무 좋아 뒤집어져요,1
난 뒤에서 번째 만년필친구가 좋아,1
댓글달아주는거 좋다,1
소드실드 첨 했을 때 놀랐다 생각보다 퀄리티도 좋고 박사가 아니고 왠 이상한 아저씨가 설명해줘서 그리고 가장 놀란건 영상 퀄은 좋은데 더빙이 도 없다는거엿다,1
평행우주 곡 자체가 너무 좋아,1
중국미인즈 넘 좋아,1
전 하이큐가 너무 좃아요 하이큐는 나애 인생이에요 하이큐가 없었더라면 난 그냥 먼지끄레기뿐이에요 하이큐는 게이만화지만 배구하는데 히나타가 너무 귀여운데 내남친은 보쿠토고 근데 쿠로켄이너무 맛잇고 아츠무가 너무 좋고,1
까르띠에씨 색조합이 너무 좋다,1
긍정적인 당신 너무 좋아,1
젠더플루이드고 탈코 했는데도 여성이라고 생각할때 화장실 가면 욕 먹어요,1
놀랍다 분명 냉장고에 두유 팩밖에 안남았던거 같은데 팩 됨 너무 좋아 다 마셔버릴것,1
알괘스 더티톡 하니까 본체도 만만치 않을 것 같은 느낌 주로 반응에 대한 이야기로 살짝 눈 내리 깔고 어느 한 부위에 느리게 입 맞추면서 여기에 해줄 때 하게 반응해서 좋아 이런 식으로 근데,1
월드이즈원 리노 직캠 좋은 이유 일단 의상이 미쳤다 민소매라서 팔에 힘 줄 때마다 팔근육이 잘 보임 하고 허리에 두른 천 사이로 보이는 허벅지가 장난없다 미로 안무 특성상 힘이 많이 들어가서 근육들이 더 잘 보,1
나는 찬희의 다정함이 너무 좋아,1
여기파트때 설아연정 은서감싸는손안무말고도 워킹할때 둘이서만 다리완전히 접히게 칼각으로 걷는게 좋아,1
난 마라톤이 너무 좋아 천천히 가도 된다고 토닥여주는 곡이어서,1
평소에 내가 뭘 좋아하고 뭘 싫어하는지 내가 평소에 어땠는지 기억해주고 세심하게 챙겨주는 사람들이 좋아 그런 건 타고나는 것도 있지만 상대방에 대한 관심이 있으니까 할 수 있는 거 아닐까 싶음 나는 그 사람,1
지금보면 년작품이니 버블시대 소설이라 이렇게 탐미적유흥적이면서허무한소설을 썼구나 싶긴한데 진짜 딱 이 노르웨이숲 만 좋고 다른건 취향이 아니던,1
와 노래 무슨일 너모 좋아,1
내가 인생을 걸게 된 최애 중의 최애가 너라서 다행이야 너는 무대 밑에서도 멋지고 믿음을 주는 사람이니까 그리고 그걸 확인받을 때마다 정말 다행이라는 생각을 해 네가 미친듯이 춤을 잘 추면서 센스 있는 것,1
지윤이가 축하해줘서 넘 행복,1
동언 길어서 펌 들어가 있는 머리도 너무 너무 좋지만 그래도 역시 난 이렇게 짧은 밤톨머리가 제일 좋아,1
어쩌면 늘 항상 형을 보고 저렇게 귀여운 표정을 지으며 형을 향해 햇살처럼 웃고 있을까 형을 바라보는 눈빛이 늘 웃음 가득 형을 보는 표정이 늘 행복 가득이어서 마음을 늘 두근두근 벅차게 하는 사랑스러운,1
청청 정휘인 오졌다 너무 좋다 너무 멋지다 너무 귀엽다 사랑스럽다 우리 휘인이가 최고다 우리 휘인이 솔로 월 일 입니다 많이들 들어주세요,1
또 파라노이아와 안티도트가 어떤 방향으로든 과정이라면 미언투는 상태 같아 앞의 두 선을 이어주는 하나의 점이되는 것 같음 그래서 좀더 차분하고 차가운 느낌이 들어 그래서 좋아 내가 생각하는 쟤에 가깝기도 하고,1
와니타로 차 인선 소개 지금 읽고있는데 미 킁이 에도 와센세 그냥 그대로 란 라고 부르는거 뭔가 좋다 그냥 좋음,1
블루멜로우 오로라가 홍차 다음으로 좋아하는 차 리비트한테 보여줬는데 신기하다면서 눈 반짝반짝하는 리비트 보고 뿌듯해서 좋아 죽는오로라 참고로 리비트는 블루멜로우 차보다 블루멜로우 에이드를 더 좋아함,1
항상 느끼는 거지만 말 너무 예쁘게해 책 많이 읽어서 그런지 진심 꾹꾹 눌러담아서 예쁘게 표현하는게 넘 좋아 글도 그냥 너무 최찬희답고 그래,1
기묘스팀펑크 하양까망파랑 발라놓으니까 나름 예뻐서 좋아 근데 모션은 아직도 이해불가고 긴옷입고 다리굽혔을때 폴리곤 씹히는거 알면 긴옷에 다리굽히는 모션을 넣으면 안되는거 아니냐 줄무늬바지가 계속 신경쓰임 계속 계속,1
주최님 이 시국에 앤솔 작업하시느라 너무 고생 많으셨고 책 퀄리티 너무 좋아서 깜짝 놀랐네요 깔끔하고 멋스러운 디자인 사랑합니다 주제도 좋고 구성도 좋아서 정말 재밌게,1
어와 좋다,1
예를들면요 이쯤되면 궁금한,1
나는 여자 왕이 좋아,1
아구 아구 세밀한 감상평 감사합니다 저도 이누마키 그릴 때 제일 즐거운 거 같아요 메구미는 어려워서 잘 그려지면 기분 좋고 아니면 땡이고 아이스크림이 최애시구나 그건 언 다음은 질문 상자에,1
하 나 성격도 좋고 겸손하고 섬세한데 완벽한 남자잖아,1
생일 축하해 은혁씨 건강을 챙기세요 항상 행복 하시길 바랍니다 달빛 찬란한 은혁데이,1
카톡 배사 이 사진으로 했더니 사촌오빠가 남자친구녜 아니 이런 남친 있으면 제가 받치죠 인생을 으흑 울 과니 남친짤 너모 좋다 이뿌,1
와 숭늉님 청문 항상 좋아요 또라이 청려도 좋고 그런 청려에게 물들어가는 문대도 좋아요,1
노래 벌써 좋아,1
취지도 좋고 재밌다,1
쏘스조음 자컨많아서 미스틱일좀하세요 인컴퍼니 님은초면이라잘모르겟슴,1
교보 교보는 있군요 다시 앉음 좋아 명을 채우는 거다 다단계처럼 말해요,1
가인 카니발 아 이 노래 진짜 들을때마다 너무 좋아,1
선결혼 후연애 임출육 보고십다 지금도 각방쓰고 아침밥 마주보고 먹는 사이 그게 전부인 부부 그래도 민윥기 애기아빠된다는 사실은 무척 기쁨 업무보다가도 모퉁이에 만연필로 애기 이름은 뭐가 좋을지 민다소 민유원 등,1
어떡해 존나 좋아,1
유두 괴롭히는게 너무 좋아 아픈데 계속 건드리고 싶어 젖소처럼 유두 튀어나오게 암퇘지 유두개조 개보지 가축 야노 신체개조 얼마나 하고 있어야하나,1
나 신탁곈데 난 당신과 저 트친 이었는데 다시 트친 되서 너무 기뻐,1
뭔가 싸불 비스무리하게 될까봐 좀 그렇긴 한데 나름 온건한 음 그런 분이신거 같아서 말을 얹어봐요 우선 이해하지 못한다고 해서 존중할 수 없다는 건 편한 핑계라고 생각해요 우린 많은,1
나능 그 잉수는 키갈 당해놓고 괜찮아하는 그 다정함과 강잉수 밖에 모르고 천성이 착하고 다정해서 서로 다정한게 너무 좋고 유한이는 연우밖에 모르는데 탱탱볼같은 튀는 매력이 너무 좋고 연우는 거기에 말리는거랑,1
난 해외롱디가 조와 이런 건 연상공이 좋움 생각보다 출장 기간 길어져서 재노가 안달복달 못하는 게 너무 좋아,1
하아,1
여비서 성인베드신 핑보 행복 화보사진 명품리얼돌 키스클럽 키스방 미시 란제리 안구정화 유흥 미시녀 비야그라 창업 조건녀 애인모드 자위왕 소자본창업 동화면 핑두 글래머,1
몸에 좋고 맛도 좋은 라떼라떼 검은콩라떼,1
진짜 우리 문군 어쩜 좋아 유리멘탈인거 티가 팍팍 나는게 넘 옘브고 사랃스러워 윤군이었으면 아 로하는 내가 멀 해두 예뻐해야하는거 아니냐고 말했을탠데 지금 울 강쥐는 이렇개 삐진티만 팍팍 내는개 넘 코를 꼬집고 싶어,1
누가 주식을 대출 끼고 돈 다 꼬라박아서 하래 여유자금으로 하라고요 글에서도 명품 살 돈으로 주식하세요 이러고 있구만 본인이 명품 살 때 그런 식으로 하는 건지 뭔지 겁주기만 바쁘지 아주,1
너무 아름다와요,1
빙고 마음이 그 어느 부분보다 섹시해서 더 매력적인 아이 난 인간대 인간으로 저 아이가 너무 좋아 사랑한다요 물론 미모도 미쳤지만 심성이 너무 죠아,1
난 쟤가 말을 예쁘게 하는 것도 너무 좋아 눈물나구 한글자 한글자에 마음을 꾸욱 눌러 담은 게 느껴져 차니야 오늘도 좋아해,1
아 진짜 너무 좋다 크아악 크악 인외의 인간 키우기도 좋고 아아 넘 좋아요 인간 다 없애고 떠나는 것도 헉헉헉 선생님 제가 인외캐 짜와도 될까요 우뚝 맛깔나는 인,1
나중에 돌아봤을때 체인지 때는 이랬지 저랬지 할 생각하면 지금 이 인터뷰를 실시간으로 달리고 있다는게 너무 뿌듯하고 좋고,1
하 진자 결혼식은 봐도봐도 넘 좋아,1
뭔가 싸불 비스무리하게 될까봐 좀 그렇긴 한데 나름 온건한 음 그런 분이신거 같아서 말을 얹어봐요 우선 이해하지 못한다고 해서 존중할 수 없다는 건 편한 핑계라고 생각해요 우린 많은 걸 이,1
고구마 좋아 이지요,1
요즘 망사랑이 좋다,1
나 죽어죽어 이 섹시한 랩퍼 어쩌면 좋아,1
와 와미쳣다 너무 좋아,1
자캐는 멘션온 캐의 거짓말에 어디까지 속아주는가 나 애인 생겼어 아니 몰랐는데 그냥 넘어진 거야 괜찮아 안 울었어 아무것도 아니야 사랑해 정말 싫어해 좋다,1
수납공간은 그냥 이정도 침대가 제일 좋아,1
헉헉헉 너무 좋아,1
세라복의 반대라 가쿠란이 된건가요 너무 좋다,1
좋다 좋애 그보다 이제 자야지 출근하니까,1
이거 리뷰도 좋고 유명한것같더라구 내가써보고후기남길게 요즘잠을너무못자서 한번사봣어,1
진짜 엔딩보면서 우와아아아아 하고 있었어 정말 좋다 즐거운 여운에 잠겨있기,1
멸신넷 네명이라 넷이다 도 같은 알토식 말장난도 좋고 암살쨩이 부분이다 도 웃겨서 좋은,1
햐 탐라에 폳땅 개많아서 너무 좋다 마치 기만이 터진듯한 이기분,1
할리퀸 좋아 수어사이드 스쿼드 보다가 자야징,1
좋아 시즌자첫인거니까 전진하겠어,1
무해너드집합소 연개부가 좋아,1
공포게임은 무서운데 좀비친구는 좋아 빠른 보트는 무서운데 말친구랑 슝슝 달리는 건 좋아 살아 숨쉬는 건 무섭지 않은 태형 뷔,1
소행성은 정말 완전 좋아,1
좋아 좋아 비비빅 흑임자도 셩이가 추천해준거였나 그거 진짜 맛있었는데 믿고 먹는 셩,1
아니 인권 좋고 다 맞는말인데 정부가 어케 책임 쳐주냐 정부가 반대하냐 국회에서 법안이 통과되야 책임을 져주지 변호사라면서 삼권분립도 모르시고요,1
사람 위에 사람 없고 사람 밑에 사람 없다 아무리 재산권력 대단한 사람 앞에서도 전혀 기죽지 않고 당당할 수 있다 내가 쩔쩔매게 되는 사람은 순하고 선하고 맑은 사람 그런 사람 앞에선 너무 좋아 그저 약해지고 흐물흐물해진다,1
어쩜 좋아 이태용 너무 귀여훠,1
저는 이런 이야기를 좋아해요 그런데 슬퍼요 그리고 그래도 좋아,1
마좌 완전 공감,1
어떤 애니를 파야 하나요 원래 배구를 잘한다 하이큐 로 잘하지는 못하지만 좋아한다 하이큐 로 좋아하는데 기 작화 때문에 하이큐 로 딱히 배구는 아닌데 스포츠물이 좋다 하이큐,1
대박 맬로눈깔 사넴이 아구한테 젭알 이걸로 도장해조 하니깐 해줬어 개 좋아,1
아라시 미카 조합이 좋다,1
우우 너무 좋아,1
아 나 저거 보고 지금 집중 안 돼 어카면 좋아 허니야,1
조심스럽게 말을 걸자 무거운 몸을 간신히 일으키며 톄형 쪽으로 몸을 돌렸다 톄형을 보자 놀란 듯 눈이 커졌다 그리고 그녀의 상태는 좋아 보이지 않았다 아무래도 이곳은 낡고 많이 초라한 곳이었으니까,1
몸이 좋아 보이진 않는데 괜찮은 거예요 꺼져 당신이 왜 여길 찾아오는건데 왜 당신 때문에 내가 궁에서 쫓겨났어 아직은 자신이 왜 궁에서 쫓겨났는지 정확한 이유를 모르는 듯했다,1
비오는건싫은데 빗소리들으면서 자는건 좋아,1
벙커 층고 에바야 이 정도가 진짜 제일 좋음 난 그냥 일반 서랍 정도인데 이것도 나름 괜츈,1
참고 져주는 게 아니라 사실 다 좋았다는 말이 너무 좋아 이자식 후 하진이는 이겨 먹을라 하는데 어른 두 조합이 너무 맛나다,1
머 언니 생일축하해 앞으로도 잘 지내고 더 친해지자 오늘 맛있는거 많이먹고 행복한 일만 있어야해 언니가 있어서 난 너무 행복 해,1
프로그램 취지도 너무 좋고 엠씨 라인업도 좋고 롱런하길 바래요,1
재명이를 사랑한지 일이 돼써 첨엔 진짜 얘랑 어떻게 친해져야 하나 엄청 막막했는데 시간이 흐를수록 가까워지고 진짜 친해지는 기분인 거 있지 캐해석 쌓고 무너뜨리고 추가할 때마다 뭔가 김재명의 바운더리,1
너무너무 좋다 허잉 한결같이나오는거웃겨진짜,1
백현아 네 이름 석 자가 언급되는 글 중에 내 글이 하나인 것마다 좋다 나는 백현이가 너무 좋아 멀리서 봐도 단단한 사람 그치만 속은 다정한 사람 단단한데 다정한 거 그거 딱 백현이잖아 백현이는 꽤나 오래,1
백현이 꼭 안아주고 싶다 으스러질듯이 안아주고 싶어 그리고 많은 사람들이 널 사랑한다고 좋아한다고 말해주고 싶어 백현이가 정말 좋아 내가 종종 말하지 내가 좋아하게 된 가수가 백현이라서 다행이라고 이 말 후회했던 적 단 한 번도 없어,1
달빛 찬란한 은혁데이 가장 빛나는 나의 달님 생일 때도 축하해줍니다 이 혁 재 절 대 지 켜 절 대 사 랑 해 내 인생의 가장 큰 행복 그게 바로 혁재가 내가수라 나는 행복해 그니까 우리,1
꺅 좋아 목표는,1
다좋은데 너무 좋다 지녀가 수고했엉,1
애인이랑 나랑 성향이 잘 맞는다고 느끼는 지점 중 하나는 애인은 섹스할 때 자연스럽게 손목을 잡거나 몸을 누를 때가 많은데 나는 그게 너무 좋다,1
멀리 있는 것일수록 존경받는다 명언 인생 사랑 행복,1
블루멜로우티 맛있나 파랑덕후는 확실히 보는 것만으로도 기분이 좋다,1
너무 멋진 선물을 받았습니다 감히 이 그림을 빨아먹어도 될까요,1
아 이방송 너무 좋다 내일 또 봐야지,1
