text,index
아 너무 좋다 계현 베리베리,1
에테르깃든장비 분홍색이고 옵션도 좋고 그때 얻은 룩외관도 이쁘길래 좋아 했었는데 알고보니 유품훔쳐 좋아한 미친년이었던거임,1
낙인 제목 이거 맞나 여기서 조종 잘 당하는 꽃글 넘 좋아 몸 잘쓰는거 알긴알지만 진짜 너무 잘해 보면서 희열이,1
야하네요 하아 저 썰 너무 행복하게 퍼먹 엇어요 지금 서로 서툴고 조심스럽고 간질한 분위기인게 너무 좋다 이거예요 하아 나중엔 스스로 만지면서 이,1
목소리가 좋다 했더니 팀내 보컬이었구나 오,1
리리도 좋아,1
마음 찍어주셕길래요 헤헤 노래 추천하는거 좋아,1
일단 나는 화요일이 좋다,1
세투나 정세운 가이드 버전 나른하고 좋아,1
발 존나 좋아,1
준비 진짜 엄청 많이 했네 내용도 다르고 너무 좋다,1
이번학기 국문학개론 쉅 듣는데 넘 좋다 언어과목 젤 좋아햇던 오너,1
나 얘 좋아 색감이 넘 이뻐,1
헐 짱 좋아 완전 좋아 나는 열아홉 편하게 불러죵 파이라고 부를게,1
식혜 너무 좋아 완전 달달하고 맛있으,1
건짱의 노래하는 모습이 너무 좋아 어떡하지 건짱 이 특집 영상 봐용 마음은항상당신곁에있어요,1
나는 채훈이가 가진 건강함이 좋다 배려하면서도 아니다 싶은 것들은 잘 거절하고 본인이 컨트롤할 수 있는 범위 내에서 충분히 팬들이랑 소통하는 사람이란 걸 알아서 더 고맙지,1
난 이노래가 제일 좋아,1
미미친 좋아요 좋아 만세다,1
간지러워 안무에 막 쿵 하고 떨어지는 듯한 추락하는 듯한 뭔가 깨어난 듯한 그런 안무가 많은데 너무너무너무 좋아 눈이 행복해,1
서면 녹아들다 녹카페 음료 원대 당고세트 코타츠카페 당고카페로 유명함 겨울에 가면 따뜻하고 노곤하게 쉴수있음 층도 있으나 가게가 항시 붐비는편이라 웨이팅은 어느정도 각오하고 가는것이 좋다 카페컨,1
너무 좋아 너무 좋아,1
좋다 버스에서 잘 쓸듯,1
다 보는 앞에서 사정하고나면 나른함에 축늘어진 내 몸을 보는 눈들이 좋다 여장 여장남자 시디 크로스드레서,1
나도 굿 좋아,1
좋아 누워잇기 짱,1
백우랑 여주랑 같이 부른 곡도 있구나 내 스타일의 곡은 아니지만 백우 목소리 좋아,1
근데 진짜 관상뜯어먹힌게 최영님이 그린 아이작 보면 눈꺼풀이나 머리카락 묘사가 내캐그린거같아서 웃겨 그냥 웃겨 너무 좋아,1
즈라 눈 저렇게 되는 거 진심 너무 좋다 저리 보여도 이성을 잃은 쪽은 아니라는 낙양의 언급이 생각나는데 그런 거라면 정말 정신력 의지로 저런 눈을 하는 거잖아,1
준블랙 웃음 소리내는거 진짜 너무 좋아 맨날 얘기하는듯,1
그리고 아 그거 소년의 밤이 내가 좋아하는 정둉 목소리의 집합체임 그냥 다 좋아 완전좋아,1
일이 젤 좋구 일은 일찍만나서 일찍 헤어져야할듯한 넘조와조와 못본지 오래댓지 홍대맛집 쓸면 좋겠다,1
이 옷 좋아,1
아아 좋아,1
네가 와서 정말 좋아 주연,1
유진이 끼부리는거 너무 좋아,1
어어어 엉 겁나 좋다 나한테 개겨줘,1
오늘 향이랑 은진이 좋다,1
좋아 고맙습니다,1
방심했네요 극이 재미 없는건 마찬가지 인데 배우는 저번 시즌에 진짜 극불호 뜬게 다 좋아 져 있어,1
좋아 강치랑 뽀굴도 불러,1
난 좋다 네가 있어 이 세상이 태어나 마음의 문을 열어준 순간 기다려줄 사랑이 서 있게 그게 나야 중,1
저 진짜쿠소대사밖에 안떠오르는데 머릿석애서동인지한오백권지나감 아잇참얘들아 좋다,1
따라잡히는거개빡티는데 은진이 잘해서 좋다 대가리퍽퍽퍽퍽,1
손이 마음에 들게 그려져서 기분 좋아,1
지금 완전 올망졸망 이모지 됐어 도영이 너무 좋아,1
여러분 저 오타 엄청많이나요 잡다한글 엄청올라오고 장르도너무 많아요 쿠오븐 쿠킹덤 프리채널 뱅드림 이걸 어떡하면 좋아,1
맞어 진짜 냄새 급나 좋아,1
근데 진짜 여기 탐라 연성러분들 각각 연성 스타일 확고해서 좋아,1
아첫 번째뭔데 랜선휴지너무웃 겨,1
방탄소년단뷔 목소리 너무 좋아 방탄소년단뷔 뷔,1
토마토에 설탕뿌려서 먹는거 넘 좋아,1
프리즘스톤 흑흑 너무 좋아,1
이러니까 뒤에서 유튜브 한대 아 너무 웃기고 좋아,1
토토도 좋아 귀여워 토토는 어차피 오즈왈드 파이팅,1
책방 사춘기에 휘리 작가님 전시를 보러 다녀왔다 당연히 다른 원화도 무척 좋았지만 드로잉 노트의 그림들이 너무너무 좋아 맘속으로 폭죽 터뜨림,1
목까시는 사랑이지 머리띠 너무 좋다 암캐 조교 멜돔 디그레이더 에세머 오프 건오 섹트 일탈,1
관련증빙 질서 별표 넘 좋다,1
얘들아 난 선우가 너무 좋다 평생 행복했으면 좋겠음 그러니까 프메,1
균이 목소리 좋다,1
최수빈 머릿결 보들보들한거 너무 좋다,1
아 어떡해 그냥 너무 좋다 다 같이 음방하는 게 얼마만이야,1
마크의 흐트러진모습 같은걸 상상하면 기분이 좋다 그 완벽한 남자의 흠,1
어 저만 저만 아무것도그치만 조아요 글구 죔 엇갈렷지만 또 이메 줏어오신것도 봣는데 그것들도 넘 조아요 우리 애랑 비빌수만잇다면 머든 좋아요 유성애고 혐,1
너무 좋아 평생 은햬해주세요,1
형들이 오구오구해주는거 너무 좋아,1
근데 만약 명이 멤버형아들이라도 진짜 형아들이 막둥이 사랑 오진다는걸 알 수 잇어서 걍 너무 좋음 사랑받는 막둥이 너무 좋아,1
저 반장 됐어요 허허 그리고 우리학교 디폴트 한명 찾았음 너무 너무 좋다,1
헐 반대도 좋다 근데 총 모양은 신라가 쓰는 총은 안대겟네요 머스켓 같은 걸 써야 하나,1
현대 렌탄으로 렌고쿠의 도련님인거 티나는 순간이 좋다 크게 싸운날 연락차단해버리는 탄지로 일주일뒤에 다시 얘기해요 했는데 그날 탄지로 입출금알람 탄지로 원 송금 미안하다 무슨,1
아 너무 좋아 나 정말 기계를 좋아하네 코펠리아 너무 아늑함,1
해야랑은 짱친이지 완전 좋아,1
조쉬 좋아 선글라스낀 하찬은모습 정말 좋아함,1
좋다 어제랑 의상 내용도 다르고 알차다 역시 콘서트 맛집 몬스타엑스,1
흐헤헿 친구생긴거죠 지금 아이 좋아,1
너무 좋아 김진성,1
천러는 보컬이 되게 딴딴한 거 같다 담백하고 듣기 좋아,1
권이사님 원샷투샷 너무 좋아,1
이와중에 이지메 막는거 한결같아서 좋다,1
카토르 마키라가 좋아,1
사랑해 애덜아 너무 좋다,1
나의 존잘 느즈므님을 따라왔는데 그분이 날 버리고 로오히계정을 만들어서 떠났어 번과 같은사람임 낮이 좋아요 정확하게 말하면 아침이 좋음 아침이 주는 산뜻함 청량함이 좋아 머독님,1
코난 볼펜 우주 메이저 장르는 굿즈가 널려서 좋아,1
에쉬 노래 넘 좋다 미친,1
피디 지인이 나한테 자기가 하는 프로에 아이돌 두 쌍을 넣어야하는데 누굴 넣을까 너 아이돌 잘 알지 해서 젠동 추천하는 꿈을 꿨음 예능 게스트였는지 엠씨였는지 근데 완전 어 그 엔시티 햇찬 이가 센스 좋다,1
정국이가 빗대어 표현하는 방식이 좋아 이 친구를 저라고 생각하시고 예뻐해주세요 여러분의 사랑을 먹고 자란답니다 제 마음을 표현해보았습니다 굳건히 그 자리에 머물러 있다 언제든지 이 나무를 보러 오셔라,1
부산 남자면서 제법 홍머충 같은 그이 너무 좋아요 그이 옆에 기타케이스 맨 남자도 젛거 숄더키보드 맨 남자도 좋고 다 좋다 이 말이에요 양다리면 더 좋아,1
진짜 너무 다 좋지 스테이 윗 미도 좋구 섀도우도 좋구 시간차도 좋구 그냥 다 조아 미엔유도 좋구,1
채랑혜원이 이쁘니 요즘 이 필터가 너무 좋아 여러분은 어때요 강혜원 김채원 아이즈원,1
밟혀도 좋아,1
학교 좋다 학교 좋아 딱 한 반이네,1
헤헤 도영이의 다정이 좋아,1
상황에 어울리게 나오고 있는 들은 밑에서 열심히 유자를 따고있는 다니엘의 노래들이다 이말 입니다 듣고있으니 또 좋구 역시 배우신분,1
좋아 내가 더열심히 연습해올게,1
아아악 강력계 형사 그것도 팀장이요 너무 좋다,1
아니 너무 좋아,1
싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데 좋아 싫은데,1
좋다 좋다,1
사라지는 것 같네 좋아 령주는 절대로 쓰지 말자,1
파란 파란색의 에레리가 보고싶다 저녁 즈음에 온 세상이 푸르게 물들었을 때에 옥상에서 서로를 마주보는 에레리 이런 느낌으로 길게 써보고 싶다 온 세상은 바다에 잠겨가고 있었다 라는 문장으로 루프물도,1
향수 써 그거 향 연해서 좋아,1
미로치 암컷프티 좋아 캐짤까,1
에이티즈 노래 좋다,1
팬들도 이렇게 그리워하고 추억하는데 당사자는 어떻겠어 나같아도 기분 이상할듯 년 전에 내가 저걸 했었다니 하면서 같은 일 하게 된 동생 응원하는 모습 너무 보기 좋다,1
주식하는 기혀니 좋다,1
샤이니 앨범 양도합니다 샤이니월드 누너예 정규 집 버전 셜록 온유버전 링딩동 일괄 운미포 반값택배 가능 포카 샤이니 온유 종현 키 민호 태민 산하엽 에블바 샤이니앨범 소품집,1
하 너무 좋다,1
구승효 담배 피우는건 싫은데 담배 물고 있는건 좋아,1
최수빈 너무 좋아 어떡해 오프가서 하루종일 수빈이 이야기만 하고싶어짐 자꾸,1
헤헤 기분 좋다,1
야 좋다오늘 좋다 송화야,1
날씨 너무 좋다 원진아 보정 많이 함 날씨 너무 좋아요 원진이는 환장하게 좋아요,1
아 헐 어쩐지 빨간 바 뜨더라 노래 간간이 추가해조 선곡 좋다,1
미나리 끝나고 나오는 한예리의 엔딩송이 잔잔하고 좋다,1
난 극단적인 여자가 좋아 밴태님 우리 얼른 머리 박자,1
산크레드가 좋아 크타 다 끗냇는데 그라하,1
오늘 페어도 너무너무너무너무 좋앗고 나 한보라도 조아하나봐 아 태일 너무 좋아 어떡하지 진짜 오스트 좀 내주세요 진짜 사람 미치게 하지말거,1
골차 노래 좋다,1
배고플때 볼 영화 퀸카로 살아남는법 시드니 화이트 이지 에이 와일드 차일드 플립 리지 맥과이어 프린세스 다이어리 클루리스 내가 널 사랑할 수 밖에 없는 가지 이유 키싱 부스 리얼리티 하이 퍼펙트 데이트 쇼퍼홀릭,1
좋아 웅연이 짱친 담에 오프도 할거,1
아놔 좋다 만나자,1
국내 많이 쓰니까 좋다 시크릿쥬쥬 노래도 많이 듣고,1
스스로 아무것도 없다고 하는데 시키 이름이 시키인 건 좋다,1
꾸준히 더 오르고 있어서 넘 좋다 우리 자랑스러운 지훈아 엠씨축하해,1
곰팡이로써 살아가는것도 좋아 팡,1
알티로 예전 연성들 다시 올려주시는 분들 너무 좋아 쿨닷 가득 찼다,1
사랑의 형태에서 이 사진이 젤 좋아 똥강아지같은 강스기랑 손은 계속 꼭 잡고 있는 거랑 그냥 저 구도 자체가 너무 귀엽고 좋아,1
아 진짜 너무 좋다 너무 좋다고 아 무사 올가 한복 바네서 너무 좋다고 눈평펑 꽃잎펑펑 계절감 상관 없어 아 좋아 좋다고,1
좋다 어쩌다보니 개중요한단서를 홀헤가 쥐고잇어서 속터지고답답래도데려가야만하는정예요원,1
유진이 인가 무대 역시 인가답게 날 실망시키지 않고 얼빡샷 많아서 기분 좋아,1
근데 나 연준이가 넘 좋아,1
찬열아 너무 좋아 보여 우리 아기 건강하게 지내요 사랑해요 찬열버블,1
근육에 자부심 잇는거 넘 좋아 그리고 칭찬 좋아하능 것도 넘 귀엽 문빈,1
웨이션 이번 컴백은 한국 음방 다 나오는구나 너무 좋다,1
피부 엄청 좋다,1
안 좋아,1
우리집에 언제올래 오늘도 좋고 내일도 좋아 텍혐 그 자체임 근데 이제 중재가 말하면 장르가 좀 달라짐,1
좋아 넘무좋아,1
냉이된장국 한다던 사람 돌연 갈비찜을 해버림 물론 냉이된장국도 했어 갈비찜은 집에 당근 감자 양파 소비하려구 했어 마쉬써서 기부니 좋아,1
백도현 외고생인데 하는 거 독서실에서 책읽기 애들아 너희도 책 읽을래 정신머리에 좋아,1
샤오거들 다 잘생긴거 너무 좋구 흐흣 준첩샤오거 정말 인형이다,1
근데 이거 노래 좋아,1
춤 추는거 잘보여서 너무 좋아,1
아 나 주헌이 너무 좋아,1
오타쿠질 년 하고 트위터 계정 떠돌다보면 분명 무방비하게 최애 성인연성 한번쯤 밟을법한데 특히 여캐면 모 캐러는 아직까지 본 적이 없어서 정말 운이 좋다 그래야할지 신기하다 해야할지 그래 나도 서치 안 돌리니 볼일 없겠지 앞으로도,1
영호야 그냥 진짜 너무 좋다,1
이거 노래 좋다,1
안색이 안 좋아 보인다는 학 에게 아니 네가 잘못 본 거야 랑 마치 꿈처럼 때 아야,1
하이조커 너무 좋아,1
문장 너무 좋다 끌어안고 재우기라도 했음 좋겟다니,1
샤인,1
아 이거 너무 좋아,1
부지런한 순간 기록가 좋다 먼가,1
날 되게 좋다 관극하고 올걸 그랬나,1
이여자의 차안 윙크 브이 셀카가 좋다,1
셔누능 즐거워 순한맛 얼굴 너무 좋아,1
와이옵바 좋아,1
깃묵 그거아니 배떡에 로제떡볶이를 시켜먹을려다가 실패해서 응떡시켯어 히히 뭐든 좋아,1
아만다 목소리 넘 좋아,1
좋다 좋딘좋은데 너 어려운 싢화 줄까바두려워,1
정말 피네가 좋아,1
향 좋아 추천 병원 냄새 너무 싫어 으으으,1
진짜진짜진짜 귀여워서 기절 이 밤비 어쩌면 좋아,1
넘 좋다,1
와 이진기 미치게 좋아,1
헐 진짜 노래 좋다,1
골차 노래 좋다 샤이니 음방 챙기면서 건진 노래,1
이제 섹못방보단 진득한 키스는 하되 섹스는 참아야 나올 수 있는 방에 갇히는 게 더 꼴려 이쪽이 더 다양한 캐해석이 나올 것 같음 둘 다 안 해본 사이가 갇힘 오히려 좋아 둘 다 절대 안 할 사이,1
난 이 연상의 자세가 너무 좋아,1
와뭐야 진짜 귀야워 백발금안 좋아,1
진짜 역부족팀 너무 좋아 너무 웃겨,1
썸머 너무 사랑하는데 이날 무대 하는 마크가 너무 행복해보여서 특히 좋아 보면 행복해짐,1
물 비린내 너무 좋아 비냄새도 좋아 물향 좋아,1
꼬옥 껴안구잇는 마들에슾 아침잠 많아서 잘 못 일어나는 에스프레소 좋다 그 잠투정 다 받아주는 미남 애인 마들렌은 더 좋음,1
주향 너무 좋아,1
루호리가 너무 좋음 망했다면 망했다고 할 수 있는 그 관계와 결말이 정말 너무 좋다,1
성찬아 어디가요 차니가요 요 천재밤비를 어떡하면 좋아 칭찬감옥에 가두고 싶군,1
앵콜직캠들은 진짜 소중하다 시원쭉쭉 목소리 뻗어나가는 것도 극락이고 다들 방방 뛰면서 행복해하는 거 볼 수 있는 것도 너무 좋아,1
나는 우라우라 헤테로도 좋은거같애 여우라 넘 좋아,1
네가 좋으면 나도 좋아,1
예민충 이욘보 존나 좋아,1
좋아 잠 좀 깼으니 작업할건데 저는 마이크 못킵니다 그래도 괜찮다면 디코해요,1
활짝 웃는 이준호 너무 좋아 활짝 웃을때마다 눈이 안보여 그래서 더 귀여워,1
내껀 아싸템 아냐 였다가 진짜 좋아 죽음,1
난 재민이만 좋아,1
아미트친소 이것저것 다 하고있어 귀여운거 너무 좋아하고 비공굿에 관심많아 모든 흔적 다 잡을게 멘도 좋아,1
자기 것에게 너그러운 건 성현제보다 한유현이 더 할 것 같아서 성현제가 어떤 걸 요구해도 와 상충하는 게 아니면 다 받아줄 것 같음 당신은 이런 게 좋습니까 자기 자기는 이런 게 좋아 응 좋,1
첧이가 뭐라하고 섢오가 끄덕거리는거 뭔가 친해진거같아 좋아 보 웹트 모드 트앱 더 스크톱사 트 처 크 해서 보세요,1
헐 너무 좋다 그러면 커플링 안해도 세 먹을수 있어 밥그릇 싹싹,1
마들렌 에스프레소 따로 그렸는데 어쩌다보니 이어지는 낙서 공화국 쿠키들 좋아,1
빛전을 사랑하는 프레이 좋다 당연함 근데 좋음 프레이 좋아하는 게 당연하기도 함,1
알오물 너무 좋아,1
똥꼬엔 진동기 보지엔 전동딜도 씨발년 아주 좋아 죽네 도그플 암캐 노예 펨섭 멜돔 수치 오컨 풋워쉽 기구플 조교 봉사 굴욕 목줄 블라인드 오프 섹트 일탈 에세머 전북 군산,1
형원이 요즘 너무 바이브 좋아 다정이,1
좋아 보여,1
날씨 너무 좋아,1
왔다 완전 좋아 밀린거 다 봐야지 정보 땡큐,1
진짜 웃겨요 거칠게 완전 좋다 이거죠,1
아 오늘 날씨 좋긴 좋다,1
아 진짜 좋았다 범찬 합 좋다 더줘,1
탐라보다 줏엇는데 이거 좋다,1
인가는 소개가 많네 넘 좋다,1
진짜 좋다,1
역시 난 틔터용 사진이 더 좋아,1
응 좋아 끼양,1
명급리 읽는중인데 너무 재밌음 선한 주인공 너무 좋아,1
응응 각도 좋다 그렇게 그대로,1
음 오후에는 속이 안 좋아,1
바다보다 예쁜 너의 미소가 난 좋아 여긴,1
한국에 이렇게 큰 딕들이 있는 줄 첨 알았삼 주변에 없었던거구나 와 몸짱들 다 모였네 너무 좋다 헉헉,1
되게 커미션 맡긴 거 같고 좋다,1
다시보니 첫 법 생각남 자꾸 왜 웃는거야 나도 웃고 있지만 이잉 너무 좋아,1
오낸오프 노래 좋아,1
년대 번역본의 노란 종이에 잉크가 번진 것처럼 곱실하게 구부러진 물음표의 글씨체가 좋아,1
일부러 보라고 만들어놓은 식물원같은 곳보다는 손 안 간 자연이 더 좋아,1
나 호시가 좋다 하기 힘든건 내일해 괜히 애써서 안해도 돼 같은 가사 불러놓고 새벽 다섯시반에 빨딱빨딱 일어나 지각한번 없이 남양주 통학에 연습생활 병행한 언행불일치와 끈기집념성실의 교본 호시가 좋다 잼잼 들으며,1
아님 그런 것도 좋다 뉴선 학기초에 사귀기 시작해서 사랑에 미쳐갖고 뭐든 같이 함 등하교랑 식사 뭐 이런 것뿐만이 아니라 학회도 동아리도 같이 들음 그러다가 헤어짐 근데 아직 종강 전이라서 계속 마주쳐야하는거지,1
애쉬 이번 앨범 존나 좋다 미친 미치이인 드디어 패러노이드랑 발할라 졸업하냐 응 근데 이번 앨범 노래들 들으면서 도패러노이드랑 발할라는 속 들을듯,1
뭔 덕질이 이리 버라이어티하게 재밌는지 내 어쩌다 정국일 알아봐서 이런 호사를 바빠 죽겠고 좋아 죽겠다,1
아진짜 좋다 근데 킥백자꾸기대하게해,1
겉으로만 수백가지 그 속엔 백만가지 이유들로 네가 좋아,1
이거 어쩌면 좋아,1
하아아 엄마가 끓여줫어 시금치 된장국은 왜 이렇게 맛잇지 년내내 먹어도 질리지 않을 그 맛 밥 말아서 김치 올려목으면 김치 아삭아삭 캬,1
백권 따라하는 정수희가 좋다,1
아 아 근데 진짜 너무 사라 아 어떡해 너무 잘 어울려 나 지금 좀 눈물나 너무 좋아,1
우햐햑 좋아 주작아 나두 잘부탁후아아아악 질수 없다 님에게 냅다 작살눈빛을 갈겼다,1
헤더할래요 어쩌면 좋아,1
형얹 드롭 이어링 너무 좋다,1
노래 좋다 했더니 온앤오프네 역시나,1
어떡해콧김나와 부이앱도 좋아 춤커버도 좋아 뮈친 업진살에서콧김도나온다요즘은 하악,1
책 읽는데 우리는 부족하기에 초라하기에 도전할 수 있고 이루어 갈 수 있다는 부분 좋다,1
팬티 위로 내가 젖을 때까지 충분히 문질러 줘 동그랗게 젖은 곳을 꾹 눌러서 자극해 줘 혀로 자극해 줘도 좋아 애타게 해 주라 응 레즈섹스 레즈섹트,1
헐 그럴까 좋아 나 밥맨 사올건데 분쯤 볼래,1
이 사진 너무 좋아 요,1
집안일 왕창 했다 깨끗해져서 너무 좋다,1
포트넘앤메이슨 로즈포총 홍차를 마실 때 차를 다 마시고 나서야 입에 남는 향으로 홍차의 향을 온전하게 느끼는데 이 차는 마시는 순간부터 목구멍으로 넘기고 입안에 향이 남아도는 순간까지 일관성 있게 장,1
우왕 엠씨 지훈 너무 좋다 자랑스럽다,1
청아예고 보다 더 좋아 보여,1
좋다 완전,1
근데 핏맞는거 너무 좋다,1
그으래 좋아,1
천서진 캐릭터성 입체적인거 너무 좋다 진짜,1
친정 좀 이따오고싶은데 며칠이라도 왜냐면 날씨가 너무 좋아,1
류시화 지금 알고 있는 걸 그때도 알았더라면 이병률 바람이 분다 당신이 좋다 이용수 내 사랑은 계절처럼 법륜 지금 이대로 좋다 안나 가발다 위로,1
나 사좀어 너무 좋다,1
이 분의 엇이 너무 좋다,1
오전 오후 다 챙긴 거 처음이라 기분 좋다 푸헹헹,1
어어 뭐야 이 그림 좋아,1
디우프 눈도 좋아,1
자기 것에게 너그러운 건 성현제보다 한유현이 더 할 것 같아서 성현제가 어떤 걸 요구해도 와 상충하는 게 아니면 다 받아줄 것 같음 당신은 이런 게 좋습니까 자기 자기는 이런 게 좋아 응 좋아 성현,1
확실히 회사에서 주는 영상이나 사진자료들도 물론 좋지만 팬분들이 보정하고 올려주는 사진과 영상들에서 확실히 애정이 묻어나오는게 보여서 좋아,1
쾌청한 날에는 빨리 행동할 수 있지만 평소에는 어두운 곳이 좋아,1
기브러브 선곡 너무 좋아 당연함 정성찬 속마음 그자체임 맨날 기대해주세용 좋아해주세용 아가밤비 멘트가 가사로 줄줄 나옴,1
여기 클로즈업해서 홍중이 표정 잘 잡아준거 너무 좋다 홍중이의 표정 단 순간도 놓칠수업씀,1
이언니더 좋아 마이퍽킹로맨스과몰입함,1
와 이런 컨셉 언약 좋다 누구쪽 지인이냐에 따라 옷색 다른것도 좋고 중간에 겹치는 지인 색 이렇게도 좋고,1
재투성이 만신창이어도 꿋꿋하게 웃어보이는 여캐가 좋다,1
슈윗타임 맞이 이벤트 해당 트윗 당발 일 물품 허니콤보세트 슈윗타임 소식에 기분 좋아 진행하는 이벤트입니다 민석이가 년 월 일부터 생각하고 또 생각한 슈윗타임 놓치지 말고 즐겨,1
아 너무 좋아 너무 좋아 사부님 짱 잉야 하 한번 했는데 두번 받으면 눈 동그랗게 뜨고,1
핝쥣송의 파머가 너무 좋다 한쥣송 머리카락은 눈치잇으면 파란색으로 자라라,1
다들 활기차네요 밝은 모습이 보기 좋아 보입니다,1
난 파마 좋아,1
아 헉 소우자도 좋다 으앙 오늘 주제 너무 검사니적 모멘트만땅이라 누구해야할지 모르겠아,1
힝 항상 같은 말을 하고있는 정국이가 좋아,1
난 허브맛쿠키의 저 정수리 물방울이 너무 좋다 겁나큐트해죽겟어,1
맞아요 노자키군으로 처음 들어서 알고 있었어요 멜론에 음원 있네요 너무 좋다,1
단 이때 주먹밥 내용물은 없거나 간소한 편이 좋다 마요네즈 등 기름진 것은 내용물이 흐를 수 있기 때문이다 명란젓이나 연어알젓은 구워져서 맛이 좋다,1
사람이 기다림에 주는 두려움 지침 외로움 그런 것들을 감정을 표현하는 단어를 반복해서 서술하는 게 아니라 그 사람이 그걸 기반으로 어떤 행동을 했다에서 행동 양상이 달라지는 걸로 그 감정이 심화되는 거 표현한 게 좋아,1
나는 지금이 딱 좋다 형원아,1
최애가 당신에게 전하는 숫자암호 이석겸님이 전하고 싶은 숫자암호는 입니다 해석은 네이버에 검색하세요 오 대박 이,1
오 근데 이 노래 좋다 뻐버뻐뻐버범,1
남돌은 청량 제발 많이 해줘라 얼마나 좋아,1
귀여워 미쳐 진짜 아가야,1
앞이 아닌 옆에서 달리는 엔도 이런 면모에서 변함없는 네가 좋아,1
니 저 중간사진 너무 좋아,1
근데 진짜 좋다 팬들이 이건 아니다 싶어해서 자기가 굽히기로 했다고,1
디저트류 특히 투썸 케익들 젤 좋아 식사류는 토마토스파게티랑 김치볶음밥,1
이 말이 너무 좋다 난 유쾌하게 살기로 결심했어 이런 어른이 되고 싶다,1
너무 좋아 미쳔나 희주나,1
산이 이건 무슨 일이야 부분 너무 좋다,1
이조합 존나 신기한데 좋아,1
오늘도 생머리에 이마톡톡 제스쳐 했지 오늘같은 헤어가 얼굴 덜 가려서 좋다,1
이거넘 해예같다 김죵욵 신입생 해한테 다양하게 들을수록 선택할 때 좋아 했는데 나중에 에타에 돌아다니는 저 글 보고 기겁해서 이동햬한테 전화할거같음,1
별 거 아니면서도 큰 변화 레이백 들어가서 사이드웨이 하고 자세 풀면서 기본자세 잡고 손으로 디테일 안무 살리는 거 바로 헤어컷 들어가는 것보다 훨씬 좋다 아무래도 기본자세는 손이 자유로워서 디테일 안무를,1
수빈이 파트 때 들어오는 태현이 애드립 정말 소름돋을 정도로 좋다 너무너무 좋아,1
색깔도 좋고 작품도 좋아,1
창민이의 선한 영향력이 좋다 뭔가 노력하고 있다는 티를 엄청 내는 것도 아닌데 힘들다고 말하기보다는 힘 달라고 돌려 말하는 편인데 그렇게만 말해도 모두가 지금 노력하고 있구나 지금 힘들구나 알아주고 창,1
진짜 무대에서 저렇게 행복하게 웃는거 너무 좋다,1
아 좋아 고마웡 다른사람이 한거 보고 연습해서 형태 어케잡는지 본다음에 사진 따라그려야겠따,1
막방 화이트 착장이라 너무 좋다 화이트차일드 사랑해,1
아무도 없는 집에서 커피 내려 마시니까 너무 좋다 따뜻한 날씨 체체고야 흑흑 겨울 시러 추위 안녕 잘가 이제 다음 겨울에 만나자 제발,1
난 음파음파가 제일 좋아,1
형원이 놀리는 맛이 정말 좋다,1
하라메 티저 오늘 나온것마저 다른 느낌일줄이야 택이가 전부터 하고싶었다던 락 스타일이라 너무너무 좋아,1
로운 내손을 잡아 사랑이 온거야 너와 나 말이야 니가 좋아 정말 못견딜만큼,1
미나리 봤고 어떤 식으로든 자기 얘길 하는 사람들이 용감해서 좋다,1
하지말라는거하는 타다노인간캐릭터들 넘 좋아 신들은 너무 오만햇지 아무래도,1
근탑 대물형이랑 같이 슬림텀 애기 먹기 이런 조합 좋아 헿,1
포켓몬 배틀 상상하는거 너무 좋아 게임이랑 다르게 필드 박살나고 엄청 위험한데도 승리를 위해 싸우는 포켓몬이랑 트레이너,1
옷입은 것도 너무 좋다 시발,1
영화포스터 남친 재질 요즘 계속 설레여서 못살겠다 너무 좋아 미치겠어 우야 인스타그램 한승우 우야 승우 빅톤,1
너무 좋아 어떡래,1
루나는 날티 나는 분위기를 하고선 꽁꽁 싸매입음 제로는 세상 보수적으로 머리 틀어올려놓고 어깨를 훌렁 드러냈음 이 복잡한 온도차가 좋다,1
근데 노트에다가 내가 좋아하는 색을 담은 펜으로 끄적끄적 거리면 더 좋아,1
야슈톨라는 인간 자체가 완숙이라 감정 표출에 자연스럽고 농도 잘 치는데 위리앙제는 그런 부분에 서툴고 그걸 숨기고 싶어하는듯 그래서 둘다 좋아 손잡아줘,1
형원이 몬베베에게 공유해주려는 그 감성이 좋아,1
하 더블센터 너무 좋아,1
음 좋아 일단 만족,1
무력하게 우는게 좋아,1
좋다 가사 어떻게 쓰는지 또 알려주면 좋겠다 어제 진짜 척척척 써내려가던데,1
오빠 너무 좋아 보여 힘내,1
아 미친 히류님 프레이 존나 좋아,1
와 사무랑 츠무 둘이서 이나리신전 입구 지키는 어린 여우부족신 인거 생각하면 좋아,1
영신이 몸에 있는 마르베스가 넘버 부를때 다른 악마들도 같이 부르는데 이때 목소리 합쳐지는거 소름치셔서 좋더라 마르베스 혼자 부르는것보다 다른 악마들도 함께 부르는게 훨씬 응 좋아,1
요 말랑 토끼를 우짜면 좋아,1
옧택엱 김수혅 좋아 좀 얼굴 피골이 상접해선 몸은 건장한 애들,1
